anchor,sl_soft,sl_hard,tp,pnl,n,dd,win
2025Q2,152.06,264.75,151.86,45113.5,34,6575.0,73.5
2025Q2,139.01,290.38,168.52,48795.21,35,5845.0,68.6
2025Q2,124.04,278.49,169.64,39709.77,35,7032.28,62.9
2025Q2,142.52,274.17,183.76,31348.99,34,5845.0,58.8
2025Q2,160.58,317.8,157.97,46820.33,34,6905.0,73.5
2025Q2,132.74,169.17,128.78,43769.7,36,5845.0,75.0
2025Q2,150.8,318.74,172.42,55631.05,34,6575.0,73.5
2025Q2,142.1,260.51,142.29,41769.25,35,5845.0,71.4
2025Q2,165.8,246.09,199.63,39437.1,31,6785.0,64.5
2025Q2,121.43,297.61,173.74,38456.19,34,6535.18,61.8
2025Q2,153.18,297.51,580.65,7369.65,20,16115.0,25.0
2025Q2,145.4,313.06,161.99,44393.82,35,6015.0,68.6
2025Q2,135.12,285.02,187.65,34326.86,34,5845.0,58.8
2025Q2,174.13,304.2,170.95,50076.22,34,7110.0,73.5
2025Q2,180.52,282.81,149.93,38326.49,34,7820.0,73.5
2025Q2,171.84,301.08,176.67,42226.97,33,7245.0,69.7
2025Q2,156.01,277.54,154.8,45378.45,34,6470.0,73.5
2025Q2,159.24,295.18,166.29,50267.07,34,6905.0,73.5
2025Q2,162.21,272.52,188.77,34497.41,33,6905.0,63.6
2025Q2,173.39,303.29,137.62,48574.49,34,7080.0,79.4
2025Q2,191.44,282.2,162.22,47204.05,33,7955.0,75.8
2025Q2,129.8,269.42,171.58,51873.36,35,5815.0,68.6
2025Q2,149.82,292.25,185.26,29425.38,33,6575.0,60.6
2025Q2,127.69,255.06,174.53,38206.93,34,6994.43,61.8
2025Q2,156.12,319.12,201.13,39005.36,32,9680.0,62.5
2025Q2,127.67,265.56,149.66,36375.41,35,7491.72,65.7
2025Q2,141.93,248.23,165.67,47250.82,35,5845.0,68.6
2025Q2,115.01,234.61,179.73,15398.39,35,9455.39,48.6
2025Q2,159.27,340.95,210.73,26128.61,30,10115.0,56.7
2025Q2,148.42,290.59,122.31,38344.09,36,6110.0,75.0
2025Q2,133.01,291.85,155.75,43990.68,35,5845.0,68.6
2025Q2,139.94,289.16,168.68,48831.07,35,5845.0,68.6
2025Q2,139.71,289.56,169.74,49358.32,35,5845.0,68.6
2025Q2,166.26,296.09,143.64,37320.4,34,6990.0,73.5
2025Q2,123.31,290.78,193.84,26956.83,34,9543.23,52.9
2025Q2,148.23,285.87,175.99,47354.25,34,6110.0,67.6
2025Q2,132.13,247.86,158.83,45529.68,35,5845.0,68.6
2025Q2,163.17,356.86,185.24,33289.93,33,6905.0,63.6
2025Q2,402.21,552.93,165.09,32165.73,31,12908.17,80.6
2025Q2,141.83,374.31,138.86,45821.99,35,5845.0,74.3
2025Q2,119.19,221.62,149.86,29593.15,36,6807.81,61.1
2025Q2,137.55,285.25,170.21,49929.53,35,5845.0,68.6
2025Q2,135.28,266.71,176.63,42773.81,34,5845.0,64.7
2025Q2,152.41,310.87,161.82,50273.28,34,6575.0,73.5
2025Q2,153.38,326.09,160.82,49376.64,34,6575.0,73.5
2025Q2,153.16,328.81,161.74,49837.07,34,6575.0,73.5
2025Q2,154.96,334.88,157.4,47522.12,34,6470.0,73.5
2025Q2,163.93,337.46,135.47,54316.14,34,4140.0,82.4
2025Q2,179.47,353.67,118.3,34993.82,36,4620.0,77.8
2025Q2,165.0,330.65,134.08,53346.74,34,4140.0,82.4
2025Q2,168.05,353.72,132.56,44182.34,36,4620.0,77.8
2025Q2,174.08,338.32,143.56,37410.76,34,7110.0,73.5
2025Q2,160.78,332.74,127.11,42758.97,36,4620.0,77.8
2025Q2,151.62,312.45,152.76,45843.73,34,6575.0,73.5
2025Q2,165.06,316.2,142.77,37833.77,34,6905.0,73.5
2025Q2,156.8,356.2,161.86,49392.46,34,6470.0,73.5
2025Q2,173.01,374.86,107.48,29790.23,36,4620.0,77.8
2025Q2,158.36,345.55,155.5,45718.41,34,6905.0,73.5
2025Q2,152.49,347.53,132.27,48800.12,36,3470.0,77.8
2025Q2,183.9,360.24,161.85,44485.45,34,7830.0,73.5
2025Q2,166.31,336.73,145.01,38872.26,34,6990.0,73.5
2025Q2,149.84,356.57,188.02,31317.28,33,6575.0,60.6
2025Q2,159.74,348.45,159.49,47620.62,34,6905.0,73.5
2025Q2,147.88,317.37,120.45,37432.51,36,6110.0,75.0
2025Q2,157.83,316.63,180.74,40408.95,33,6905.0,66.7
2025Q2,177.2,317.6,146.22,37494.05,34,7635.0,73.5
2025Q2,168.97,370.68,164.17,48236.89,34,7000.0,73.5
2025Q2,149.69,335.57,132.68,49344.7,36,3470.0,77.8
2025Q2,154.77,298.01,192.61,38030.26,33,6470.0,63.6
2025Q2,164.29,326.49,159.03,46160.45,34,6905.0,73.5
2025Q2,146.11,269.42,175.63,47496.56,34,5995.0,67.6
2025Q2,170.54,385.37,146.22,39254.4,34,7010.0,73.5
2025Q2,159.22,310.08,198.82,37202.39,32,10115.0,62.5
2025Q2,143.6,324.12,92.5,30762.51,40,6305.24,77.5
2025Q2,187.29,356.5,167.31,50337.36,33,7955.0,75.8
2025Q2,182.83,313.03,182.35,28667.1,33,7830.0,63.6
2025Q2,175.09,221.33,707.4,26826.7,12,7555.0,33.3
2025Q2,189.71,333.65,170.29,51032.19,33,7955.0,75.8
2025Q2,182.6,324.5,173.49,46834.63,33,7830.0,72.7
2025Q2,209.85,325.01,187.98,26045.46,31,8660.0,64.5
2025Q2,197.92,267.45,134.86,47487.89,33,5652.86,81.8
2025Q2,192.03,343.41,171.66,51672.28,33,7955.0,75.8
2025Q2,189.37,348.77,204.71,43613.82,29,5900.0,69.0
2025Q2,192.68,341.58,150.11,40893.23,33,7955.0,75.8
2025Q2,198.02,362.63,181.48,24680.74,31,8585.0,64.5
2025Q2,206.18,359.63,167.51,44609.17,32,8590.0,75.0
2025Q2,176.59,194.69,197.92,41350.03,32,7110.0,65.6
2025Q2,191.67,329.83,115.13,31730.15,36,4620.0,77.8
2025Q2,184.03,313.42,145.57,36344.03,34,7830.0,73.5
2025Q2,127.87,294.27,172.06,40613.1,35,7043.72,62.9
2025Q2,143.98,291.38,156.11,42161.33,35,5890.0,68.6
2025Q2,167.74,288.82,128.22,41750.88,36,4620.0,77.8
2025Q2,137.73,295.87,186.66,33170.67,34,5845.0,58.8
2025Q2,124.5,301.29,170.45,40067.11,35,7016.04,62.9
2025Q2,177.41,315.78,212.38,31827.92,29,10220.0,62.1
2025Q2,162.47,247.76,137.9,49606.03,34,6610.0,79.4
2025Q2,145.72,268.07,154.41,46865.29,35,6015.0,71.4
2025Q2,110.0,257.36,184.28,14509.76,35,8329.39,45.7
2025Q2,230.43,398.9,165.86,39599.77,32,9705.0,75.0
2025Q2,134.89,292.18,149.69,46759.84,35,5845.0,71.4
2025Q2,171.43,285.62,400.8,-630.84,22,18360.0,31.8
2025Q2,152.28,530.49,174.12,52943.61,33,6575.0,72.7
2025Q2,219.24,528.16,194.05,26588.03,31,8915.0,64.5
2025Q2,153.38,337.85,181.01,34283.58,33,6575.0,63.6
2025Q2,163.17,338.13,136.69,48831.75,34,6730.0,79.4
2025Q2,189.01,333.14,101.62,16680.33,38,6057.67,73.7
2025Q2,149.03,601.06,159.47,43300.63,34,6575.0,70.6
2025Q2,157.58,317.55,178.02,39215.24,33,6905.0,66.7
2025Q2,143.89,278.49,197.94,29335.55,34,12170.0,55.9
2025Q2,171.66,360.68,35.75,21578.32,42,3560.0,95.2
2025Q2,163.88,332.75,152.87,43078.35,34,6905.0,73.5
2025Q2,152.55,532.55,118.43,40816.07,36,3470.0,77.8
2025Q2,183.5,331.62,169.07,48093.18,34,7830.0,73.5
2025Q2,201.46,301.23,141.58,32449.04,32,8585.0,75.0
2025Q2,140.68,299.65,217.54,25108.22,31,11590.0,51.6
2025Q2,173.05,599.01,189.35,33813.89,33,7245.0,63.6
2025Q2,127.05,262.8,176.22,39032.78,34,6845.58,61.8
2025Q2,157.16,337.31,160.5,48710.48,34,6470.0,73.5
2025Q2,146.51,501.06,128.73,41928.21,36,6110.0,75.0
2025Q2,120.35,467.07,149.43,37037.95,35,7021.39,65.7
2025Q2,161.73,559.15,171.07,52389.9,34,6905.0,73.5
2025Q2,164.69,586.98,208.49,27072.37,29,8385.0,58.6
2025Q2,178.29,553.77,184.14,29328.12,33,7655.0,63.6
2025Q2,168.21,573.12,174.08,49708.86,33,7000.0,72.7
2025Q2,133.24,510.99,193.86,37803.59,34,5845.0,58.8
2025Q2,159.79,482.41,168.17,51958.73,34,6905.0,73.5
2025Q2,161.34,544.09,146.92,40316.35,34,6905.0,73.5
2025Q2,175.65,240.78,162.57,46803.2,34,7095.0,73.5
2025Q2,157.05,545.85,128.75,44308.75,36,4620.0,77.8
2025Q2,189.55,511.02,463.9,-4750.44,17,16300.0,29.4
2025Q2,169.85,563.17,183.09,31853.88,33,7000.0,63.6
2025Q2,149.73,557.86,154.44,46800.03,34,6575.0,73.5
2025Q2,181.76,473.98,203.23,44809.93,31,7675.0,67.7
2025Q2,163.32,272.91,631.97,40191.07,16,14195.0,37.5
2025Q2,147.2,544.11,171.99,49033.01,35,6110.0,68.6
2025Q2,159.09,289.27,141.34,37910.05,34,6905.0,73.5
2025Q2,240.92,653.39,111.17,18249.42,35,7511.5,77.1
2025Q2,168.35,517.62,191.93,35558.66,33,7000.0,63.6
2025Q2,143.63,230.18,165.16,46940.15,35,5845.0,68.6
2025Q2,154.44,310.73,224.45,31749.44,30,9785.0,56.7
2025Q2,173.76,605.75,178.32,36765.34,33,7245.0,66.7
2025Q2,138.13,475.43,154.66,42520.28,35,5845.0,68.6
2025Q2,200.29,424.57,137.05,45929.23,32,5609.07,81.2
2025Q2,187.78,457.04,167.81,50679.63,33,7955.0,75.8
2025Q2,214.57,495.16,123.72,30431.0,35,6295.52,77.1
2025Q2,193.53,561.08,157.44,41184.8,32,7955.0,75.0
2025Q2,123.73,382.55,187.77,24773.71,34,9664.52,52.9
2025Q2,185.89,439.31,142.23,34038.23,34,7830.0,73.5
2025Q2,116.52,429.16,168.19,21290.58,36,9626.29,52.8
2025Q2,204.6,477.84,200.35,40564.97,29,6251.0,69.0
2025Q2,132.74,428.27,179.94,38908.45,34,5845.0,61.8
2025Q2,150.44,348.2,152.66,45823.48,34,6575.0,73.5
2025Q2,159.98,327.1,165.23,50491.3,34,6905.0,73.5
2025Q2,143.41,382.71,136.09,44317.2,35,5845.0,74.3
2025Q2,153.02,422.72,159.97,48948.87,34,6575.0,73.5
2025Q2,161.32,373.7,84.77,27711.05,41,5853.54,80.5
2025Q2,130.6,361.29,178.05,38376.41,34,5815.0,61.8
2025Q2,143.09,328.91,148.4,44839.53,35,5845.0,71.4
2025Q2,100.3,268.69,189.98,19404.81,35,7210.32,45.7
2025Q2,155.37,318.58,119.61,39191.22,36,4620.0,77.8
2025Q2,135.9,312.68,312.91,9806.59,28,14110.0,35.7
2025Q2,111.36,306.54,167.14,23659.73,36,8347.12,52.8
2025Q2,164.95,372.61,205.86,37741.89,30,6785.0,63.3
2025Q2,147.18,300.14,145.93,42429.32,35,6110.0,71.4
2025Q2,125.65,204.15,178.58,27336.74,34,9848.33,55.9
2025Q2,182.52,240.75,161.07,45180.23,34,7830.0,73.5
2025Q2,158.32,327.55,125.94,42230.52,36,4620.0,77.8
2025Q2,140.41,459.84,65.01,19434.47,41,7879.59,80.5
2025Q2,150.98,336.96,194.17,40590.25,33,6575.0,63.6
2025Q2,168.65,452.71,171.45,51874.96,34,7000.0,73.5
2025Q2,196.65,492.37,179.77,32373.43,31,8585.0,67.7
2025Q2,175.04,462.87,146.67,38987.98,34,7085.0,73.5
2025Q2,187.67,461.57,167.98,50670.56,33,7955.0,75.8
2025Q2,209.69,491.71,105.85,22055.7,35,6377.94,77.1
2025Q2,189.19,453.72,192.79,34748.77,32,7955.0,65.6
2025Q2,186.1,466.76,355.86,9899.52,22,12637.83,40.9
2025Q2,197.72,666.14,172.48,47714.83,32,8585.0,75.0
2025Q2,175.27,509.18,215.46,35894.24,29,8735.0,62.1
2025Q2,179.17,442.14,137.32,47406.48,34,7675.0,79.4
2025Q2,164.91,412.6,156.24,44569.69,34,6905.0,73.5
2025Q2,184.84,490.64,181.9,27597.27,33,7830.0,63.6
2025Q2,168.01,452.97,169.57,50933.12,34,7000.0,73.5
2025Q2,170.39,451.94,202.4,40114.89,31,7000.0,64.5
2025Q2,190.92,487.97,167.48,49579.63,33,7955.0,75.8
2025Q2,179.9,450.4,186.7,30052.08,33,7820.0,63.6
2025Q2,169.56,456.0,152.32,42324.37,34,7000.0,73.5
2025Q2,164.99,467.84,136.09,48311.92,34,6785.0,79.4
2025Q2,205.0,463.57,172.25,47017.13,32,8590.0,75.0
2025Q2,176.61,544.41,157.62,43522.51,34,7635.0,73.5
2025Q2,222.73,491.71,184.01,21613.85,31,9330.0,64.5
2025Q2,192.82,430.25,129.26,39644.82,36,4620.0,77.8
2025Q2,165.35,478.45,147.11,40005.5,34,6905.0,73.5
2025Q2,159.05,450.3,201.1,38115.51,32,10115.0,62.5
2025Q2,371.36,624.68,170.17,38809.68,31,11781.61,80.6
2025Q2,181.39,463.02,157.81,42015.83,34,7830.0,73.5
2025Q2,172.33,448.1,230.7,41402.43,29,8735.0,62.1
2025Q2,154.51,249.02,570.69,3428.46,21,16310.0,23.8
2025Q2,160.18,380.36,433.07,7269.76,22,17645.0,31.8
2025Q2,144.21,467.03,176.51,41716.32,34,5890.0,64.7
2025Q2,168.5,473.86,189.95,34729.19,33,7000.0,63.6
2025Q2,184.91,185.88,145.23,39156.49,34,7435.16,73.5
2025Q2,196.89,640.77,115.91,28525.01,35,5756.85,77.1
2025Q2,151.99,345.98,162.77,50850.75,34,6575.0,73.5
2025Q2,149.61,346.54,505.18,-5301.75,22,18900.0,22.7
2025Q2,63.84,282.34,134.92,20650.86,37,5394.86,48.6
2025Q2,139.01,347.1,159.26,44352.11,35,5845.0,68.6
2025Q2,158.35,208.13,177.6,39921.42,33,6905.0,66.7
2025Q2,118.17,306.71,151.14,24681.82,36,6752.29,58.3
2025Q2,148.94,345.41,197.09,28118.22,33,12730.0,57.6
2025Q2,132.32,370.0,167.64,49720.6,35,5845.0,68.6
2025Q3,187.55,769.39,526.83,27859.35,15,8075.0,40.0
2025Q3,284.82,380.3,137.45,18815.92,26,12581.91,76.9
2025Q3,50.21,580.31,438.35,26227.45,28,9165.0,21.4
2025Q3,332.3,344.9,687.66,7020.47,8,13688.02,37.5
2025Q3,386.28,516.23,154.91,7284.1,20,22120.18,75.0
2025Q3,104.6,290.79,386.74,34132.36,25,11090.0,36.0
2025Q3,212.46,390.7,445.61,24843.51,12,10720.0,50.0
2025Q3,85.54,264.33,279.66,15217.12,31,7525.0,32.3
2025Q3,222.93,703.46,166.98,-1005.34,22,15622.87,59.1
2025Q3,248.18,610.74,63.4,10722.28,34,7728.98,85.3
2025Q3,115.11,404.78,299.82,28415.86,26,10200.0,42.3
2025Q3,125.26,418.13,310.74,30671.75,25,10775.0,44.0
2025Q3,135.86,469.88,322.75,30804.55,25,8470.0,44.0
2025Q3,29.31,428.78,556.39,21850.85,30,9130.0,13.3
2025Q3,157.46,395.02,397.63,30840.75,18,6760.0,44.4
2025Q3,165.78,415.63,420.04,31842.17,18,7210.0,44.4
2025Q3,74.01,96.36,546.37,23472.01,23,9984.28,21.7
2025Q3,285.93,514.11,621.35,7061.05,8,12240.0,37.5
2025Q3,175.87,271.11,234.59,5970.69,23,13021.24,47.8
2025Q3,457.27,879.15,478.74,29488.62,9,18725.0,66.7
2025Q3,80.11,332.98,368.52,33418.43,27,8920.0,33.3
2025Q3,100.93,346.32,397.36,34749.41,26,10930.0,34.6
2025Q3,90.8,275.8,382.9,32897.45,27,9825.0,33.3
2025Q3,26.34,159.36,355.99,28473.94,35,9610.0,20.0
2025Q3,102.9,368.43,248.89,18274.73,31,8825.0,38.7
2025Q3,50.51,392.86,508.56,25386.02,26,9095.0,19.2
2025Q3,143.94,359.07,348.52,25839.27,21,9345.0,42.9
2025Q3,72.72,197.35,466.24,14003.67,24,11805.0,20.8
2025Q3,200.28,272.51,599.53,13512.14,12,16425.0,33.3
2025Q3,114.65,518.93,385.17,34520.12,23,9990.0,39.1
2025Q3,191.41,768.67,496.04,27860.31,14,8050.0,42.9
2025Q3,117.42,547.68,387.28,34726.27,23,9990.0,39.1
2025Q3,117.81,571.95,413.71,20454.06,22,9990.0,31.8
2025Q3,150.54,649.47,206.2,11361.88,24,8456.09,50.0
2025Q3,49.28,457.97,346.69,35954.65,31,6690.0,29.0
2025Q3,52.48,448.07,267.99,27693.74,36,4705.0,30.6
2025Q3,56.73,600.51,442.74,15103.73,27,8685.0,18.5
2025Q3,285.2,728.92,327.29,36194.29,17,11870.0,64.7
2025Q3,318.43,769.54,331.93,32750.2,15,13540.0,66.7
2025Q3,377.5,986.85,190.6,3411.28,19,23272.87,68.4
2025Q3,283.12,652.13,131.55,19120.45,27,12783.05,77.8
2025Q3,245.44,678.38,288.9,20959.9,17,14391.03,58.8
2025Q3,270.58,746.85,384.82,34957.34,15,11720.0,60.0
2025Q3,283.91,743.97,349.91,34211.77,16,11870.0,62.5
2025Q3,334.17,824.85,438.92,18369.81,11,13885.0,54.5
2025Q3,309.75,844.95,309.31,28787.53,17,14402.72,64.7
2025Q3,226.67,745.24,416.41,44068.86,15,10950.0,60.0
2025Q3,225.59,745.73,471.03,25703.95,12,10950.0,50.0
2025Q3,360.55,925.61,425.18,46662.35,13,15190.0,69.2
2025Q3,363.17,918.33,416.49,44793.03,13,15475.0,69.2
2025Q3,383.32,949.01,421.56,44371.68,13,15765.0,69.2
2025Q3,385.13,947.56,521.7,38938.81,9,15810.0,66.7
2025Q3,385.66,964.19,540.59,41206.02,9,15810.0,66.7
2025Q3,402.01,971.12,539.87,39154.74,9,17525.0,66.7
2025Q3,421.67,1031.73,588.13,44370.4,9,17685.0,66.7
2025Q3,418.52,1023.16,669.38,4913.01,7,21862.33,42.9
2025Q3,355.64,875.76,575.35,46696.78,9,15085.0,66.7
2025Q3,357.49,910.5,586.01,47810.97,9,15250.0,66.7
2025Q3,339.26,935.78,582.5,49285.09,9,13720.0,66.7
2025Q3,359.1,911.01,637.1,8060.97,7,17423.01,42.9
2025Q3,357.05,859.63,680.7,10677.18,7,16550.94,42.9
2025Q3,432.97,1035.96,582.42,42240.11,9,18715.0,66.7
2025Q3,353.57,940.8,571.42,46225.15,9,15085.0,66.7
2025Q3,352.49,901.53,567.59,45871.23,9,15005.0,66.7
2025Q3,351.22,941.99,565.3,45595.52,9,15005.0,66.7
2025Q3,337.28,931.9,569.18,47736.66,9,13670.0,66.7
2025Q3,342.74,862.18,620.68,8081.09,7,16746.3,42.9
2025Q3,321.95,910.23,638.01,5185.37,8,13804.88,37.5
2025Q3,307.22,842.04,568.67,36030.3,11,13010.0,54.5
2025Q3,368.04,954.16,704.38,11827.55,7,16347.48,42.9
2025Q3,336.94,814.0,606.96,39915.79,8,13670.0,62.5
2025Q3,347.51,930.6,564.64,45516.95,9,15005.0,66.7
2025Q3,396.94,944.55,655.07,7264.45,7,18938.52,42.9
2025Q3,347.88,942.34,508.24,38749.2,9,15005.0,66.7
2025Q3,323.92,831.17,577.65,42322.9,10,13750.0,60.0
2025Q3,298.05,871.85,608.84,35563.99,9,12740.0,55.6
2025Q3,398.34,933.43,489.89,33157.35,9,17525.0,66.7
2025Q3,351.62,909.21,555.66,44439.47,9,15005.0,66.7
2025Q3,370.33,963.69,523.56,39941.76,9,15475.0,66.7
2025Q3,329.7,873.58,646.07,11424.19,7,14418.6,42.9
2025Q3,263.68,784.13,591.53,48623.43,10,11445.0,60.0
2025Q3,271.32,794.38,588.96,42420.0,11,11720.0,54.5
2025Q3,374.7,945.11,552.28,43264.09,9,15490.0,66.7
2025Q3,301.6,791.04,621.95,5337.27,8,13275.91,37.5
2025Q3,339.41,848.27,534.94,43577.97,9,13720.0,66.7
2025Q3,359.56,954.03,598.56,49216.73,9,15190.0,66.7
2025Q3,312.44,869.06,594.13,44995.8,10,13420.0,60.0
2025Q3,364.76,974.39,613.8,38485.32,8,15475.0,62.5
2025Q3,407.89,941.36,660.79,5707.3,7,20724.23,42.9
2025Q3,392.23,859.35,574.89,45227.38,9,15905.0,66.7
2025Q3,254.61,832.82,460.45,28074.39,11,11535.0,54.5
2025Q3,354.14,950.88,560.99,44973.64,9,15085.0,66.7
2025Q3,328.54,890.96,629.55,11052.8,7,14129.07,42.9
2025Q3,378.38,968.11,519.32,38968.51,9,15765.0,66.7
2025Q3,295.59,843.79,592.6,45791.7,10,12740.0,60.0
2025Q3,338.13,874.86,605.35,51812.14,9,13720.0,66.7
2025Q3,315.03,806.02,500.72,33051.54,10,13420.0,60.0
2025Q3,336.38,863.39,609.55,40174.57,8,13670.0,62.5
2025Q3,358.06,932.43,74.05,19635.69,31,7395.0,90.3
2025Q3,410.67,949.69,538.66,38654.37,9,17525.0,66.7
2025Q3,442.92,952.1,600.75,11544.77,8,24500.06,50.0
2025Q3,264.71,817.3,595.1,48957.47,10,11540.0,60.0
2025Q3,262.53,574.35,574.97,41416.65,11,11445.0,54.5
2025Q3,372.7,939.33,645.55,8157.78,7,17664.07,42.9
2025Q3,343.96,955.3,547.63,43580.35,9,14900.0,66.7
2025Q3,231.47,786.06,685.65,10468.87,9,14360.0,33.3
2025Q3,322.34,902.58,631.2,4776.79,8,13941.07,37.5
2025Q3,215.19,760.79,599.43,51236.15,10,10720.0,60.0
2025Q3,211.93,809.7,670.2,11987.27,9,13205.0,33.3
2025Q3,189.09,704.99,598.75,12574.87,13,19535.0,30.8
2025Q3,237.25,765.92,578.17,43215.2,11,10975.0,54.5
2025Q3,210.65,755.19,557.49,43103.21,11,10720.0,54.5
2025Q3,364.56,928.51,590.21,47930.34,9,15475.0,66.7
2025Q3,179.39,744.15,621.95,3326.76,12,19065.0,25.0
2025Q3,201.65,788.31,590.29,12058.31,12,16435.0,33.3
2025Q3,272.72,847.03,615.6,7526.02,8,11720.0,37.5
2025Q3,363.47,960.68,652.26,8970.39,7,17119.87,42.9
2025Q3,389.4,886.55,529.35,39761.86,9,15905.0,66.7
2025Q3,379.04,581.12,600.89,48291.63,9,15765.0,66.7
2025Q3,378.85,417.81,604.73,48752.5,9,15765.0,66.7
2025Q3,378.37,404.15,636.2,6633.85,7,18814.04,42.9
2025Q3,385.82,537.66,599.73,48107.22,9,15810.0,66.7
2025Q3,383.9,593.68,584.63,46695.3,9,15765.0,66.7
2025Q3,253.69,393.24,607.47,38821.62,9,11535.0,55.6
2025Q3,409.66,463.67,599.83,13786.65,8,22203.34,50.0
2025Q3,369.49,653.79,624.6,7041.17,7,17942.94,42.9
2025Q3,391.28,539.1,604.63,16310.17,8,19967.46,50.0
2025Q3,342.51,449.29,582.82,48143.79,9,14900.0,66.7
2025Q3,334.12,499.5,548.38,45390.87,9,13670.0,66.7
2025Q3,344.82,437.37,584.96,47960.58,9,15000.0,66.7
2025Q3,401.2,522.08,587.55,44876.1,9,17525.0,66.7
2025Q3,339.47,440.7,562.44,46878.34,9,13720.0,66.7
2025Q3,345.35,396.57,617.37,7690.88,7,17003.97,42.9
2025Q3,369.66,458.82,634.06,7608.31,7,17753.9,42.9
2025Q3,329.11,434.31,583.72,49841.6,9,13490.0,66.7
2025Q3,361.35,470.83,581.98,47387.38,9,15190.0,66.7
2025Q3,289.99,371.32,593.82,46683.24,10,12325.0,60.0
2025Q3,323.27,482.43,662.72,6458.08,8,13750.0,37.5
2025Q3,242.54,288.93,611.07,39620.24,9,10823.6,55.6
2025Q3,218.38,417.1,644.6,9166.16,9,13370.0,33.3
2025Q3,377.25,493.63,554.58,43174.35,9,15765.0,66.7
2025Q3,329.85,337.12,573.97,41933.57,10,13484.84,60.0
2025Q3,309.72,382.55,599.98,45537.83,10,13580.0,60.0
2025Q3,344.0,479.16,620.53,7961.53,7,16859.49,42.9
2025Q3,350.16,385.21,584.48,48143.62,9,14759.2,66.7
2025Q3,353.04,373.64,590.67,48799.4,9,14607.82,66.7
2025Q3,351.17,381.36,586.7,48486.99,9,14682.28,66.7
2025Q3,349.92,420.43,566.28,45713.01,9,15005.0,66.7
2025Q3,324.64,343.57,629.71,4355.1,8,13962.09,37.5
2025Q3,315.88,355.45,547.0,38585.52,10,13439.07,60.0
2025Q3,332.71,358.94,606.32,39519.35,8,13933.85,62.5
2025Q3,367.66,370.66,590.95,48674.18,9,14826.35,66.7
2025Q3,384.06,386.93,578.61,46218.14,9,15477.06,66.7
2025Q3,352.37,386.98,597.74,49538.78,9,14794.59,66.7
2025Q3,356.93,396.84,598.69,49185.89,9,15236.9,66.7
2025Q3,352.14,390.09,619.49,7667.9,7,17111.87,42.9
2025Q3,358.01,423.26,610.31,38360.78,8,15250.0,62.5
2025Q3,372.54,403.08,566.13,44858.86,9,15586.6,66.7
2025Q3,363.22,378.35,640.55,8651.09,7,16971.03,42.9
2025Q3,275.85,288.18,594.3,48460.01,10,11328.69,60.0
2025Q3,231.95,232.54,596.99,53034.99,10,9301.66,60.0
2025Q3,261.78,269.96,597.87,50148.04,10,10798.45,60.0
2025Q3,261.42,273.28,596.84,49933.49,10,10755.69,60.0
2025Q3,258.34,259.0,625.03,6421.26,9,15540.17,33.3
2025Q3,278.47,297.16,597.65,48247.67,10,11583.25,60.0
2025Q3,266.35,278.82,613.12,39006.7,9,11152.7,55.6
2025Q3,241.74,301.16,569.7,42146.21,11,11068.23,54.5
2025Q3,275.94,321.1,631.39,7926.6,8,11986.97,37.5
2025Q3,248.45,258.96,599.83,51447.16,10,10174.12,60.0
2025Q3,253.39,280.65,555.9,39602.31,11,10993.01,54.5
2025Q3,231.92,233.63,613.73,42682.6,9,9345.17,55.6
2025Q3,246.95,266.41,597.77,50786.16,10,10323.2,60.0
2025Q3,244.06,267.52,595.74,50858.27,10,10395.39,60.0
2025Q3,248.77,264.6,601.42,51299.85,10,10287.0,60.0
2025Q3,249.53,272.25,606.07,51548.16,10,10440.08,60.0
2025Q3,248.43,266.8,649.93,7547.92,9,15781.03,33.3
2025Q3,226.19,267.17,609.19,40437.01,9,10138.37,55.6
2025Q3,235.92,288.55,630.7,6906.19,9,15010.0,33.3
2025Q3,220.13,238.83,603.55,53752.59,10,9341.59,60.0
2025Q3,205.71,223.55,617.87,2699.07,11,17286.95,27.3
2025Q3,250.27,275.47,572.29,41746.76,11,10889.46,54.5
2025Q3,244.69,279.52,606.9,39169.57,9,10635.4,55.6
2025Q3,223.05,223.15,604.13,54643.78,10,8926.09,60.0
2025Q3,224.11,235.14,594.57,52537.46,10,9405.46,60.0
2025Q3,215.4,215.83,576.78,11610.18,12,17266.2,33.3
2025Q3,222.24,235.54,625.4,9911.61,9,13480.0,33.3
2025Q3,231.82,242.39,599.96,52604.83,10,9695.44,60.0
2025Q3,196.76,209.3,601.42,15053.78,12,16421.82,33.3
2025Q3,231.43,258.09,642.04,9104.01,9,14360.0,33.3
2025Q3,225.27,609.04,623.23,6808.81,9,14215.0,33.3
2025Q3,236.42,236.49,578.19,45734.0,11,9459.63,54.5
2025Q3,257.89,269.57,600.43,50486.77,10,10782.69,60.0
2025Q3,258.4,270.5,600.71,50444.8,10,10819.91,60.0
2025Q3,243.15,253.59,612.01,40941.11,9,10116.78,55.6
2025Q3,262.64,290.73,584.52,42533.89,11,11104.56,54.5
2025Q3,256.43,268.49,601.1,50727.5,10,10739.69,60.0
2025Q3,218.1,229.17,608.51,42516.79,9,9166.9,55.6
2025Q3,255.09,310.39,561.66,39871.55,11,11497.73,54.5
2025Q3,246.68,264.9,620.85,6176.79,9,15483.07,33.3
2025Q3,237.03,238.86,595.25,52320.98,10,9554.49,60.0
